coarse_chr	coarse_bid	coarse_start	coarse_end	fine_bid	fine_start	fine_end	child_index	n_children_for_coarse	child_offset_bp
chrX	652	144000000	148000000	2606	144000000	145000000	0	4	0
chrX	652	144000000	148000000	2607	145000000	146000000	1	4	1000000
chrX	652	144000000	148000000	2608	146000000	147000000	2	4	2000000
chrX	652	144000000	148000000	2609	147000000	148000000	3	4	3000000
chrX	653	148000000	152000000	2610	148000000	149000000	0	4	0
chrX	653	148000000	152000000	2611	149000000	150000000	1	4	1000000
chrX	653	148000000	152000000	2612	150000000	151000000	2	4	2000000
chrX	653	148000000	152000000	2613	151000000	152000000	3	4	3000000
chrX	654	152000000	156000000	2614	152000000	153000000	0	4	0
chrX	654	152000000	156000000	2615	153000000	154000000	1	4	1000000
chrX	654	152000000	156000000	2616	154000000	155000000	2	4	2000000
chrX	654	152000000	156000000	2617	155000000	156000000	3	4	3000000
chrX	655	156000000	160000000	2618	156000000	157000000	0	4	0
chrX	655	156000000	160000000	2619	157000000	158000000	1	4	1000000
chrX	655	156000000	160000000	2620	158000000	159000000	2	4	2000000
chrX	655	156000000	160000000	2621	159000000	160000000	3	4	3000000
chrX	656	160000000	164000000	2622	160000000	161000000	0	4	0
chrX	656	160000000	164000000	2623	161000000	162000000	1	4	1000000
chrX	656	160000000	164000000	2624	162000000	163000000	2	4	2000000
chrX	656	160000000	164000000	2625	163000000	164000000	3	4	3000000
chrX	657	164000000	168000000	2626	164000000	165000000	0	4	0
chrX	657	164000000	168000000	2627	165000000	166000000	1	4	1000000
chrX	657	164000000	168000000	2628	166000000	167000000	2	4	2000000
chrX	657	164000000	168000000	2629	167000000	168000000	3	4	3000000
chrX	658	168000000	171031299	2630	168000000	169000000	0	3	0
chrX	658	168000000	171031299	2631	169000000	170000000	1	3	1000000
chrX	658	168000000	171031299	2632	170000000	171031299	2	3	2000000
